id	filename	md5	size	state
e1a4e922-876b-45d1-8fb6-5d39dbf6ff60	e1a4e922-876b-45d1-8fb6-5d39dbf6ff60/3dbeacde-e4f1-443a-b34e-28c44acce88c.rna_seq.augmented_star_gene_counts.tsv	e069caf93d5dde80a1a6c3419e4c93fa	4221708	validated
e21fc8e8-1f42-4c08-a54b-0bcc0f70d816	e21fc8e8-1f42-4c08-a54b-0bcc0f70d816/6338619f-470c-4ae1-8b45-959b5f9ad3da.rna_seq.augmented_star_gene_counts.tsv	14d91e8b8bd104b77a2a07bd8268f2c5	4224395	validated
e37ffff5-f795-4ca9-b46b-f59344db48af	e37ffff5-f795-4ca9-b46b-f59344db48af/4a967e6f-d39a-4fe5-864b-a43e8184a852.rna_seq.augmented_star_gene_counts.tsv	23df6c2e935e17fc100e4aee7fcccb4b	4234038	validated
e39f6bf6-2206-45f2-a1c0-81fc1d858fd2	e39f6bf6-2206-45f2-a1c0-81fc1d858fd2/1bd869a0-98a7-4e19-994f-41a1ce2c7b2d.rna_seq.augmented_star_gene_counts.tsv	1a3f179d5b9f791c9f28d66b64c87a1c	4235070	validated
e585878b-98af-4e3f-b03c-6b5a4e7a202c	e585878b-98af-4e3f-b03c-6b5a4e7a202c/45310b76-8ea1-4d13-9d9f-1f1d874e0285.rna_seq.augmented_star_gene_counts.tsv	09a0a192d9a96a3b004cb9d1c05aefb9	4261858	validated
e6b0ab3e-2b95-4803-91f8-cfa385fe0386	e6b0ab3e-2b95-4803-91f8-cfa385fe0386/921aa14f-d674-4ecf-b4fd-ca846acc9fa3.rna_seq.augmented_star_gene_counts.tsv	66d353dfbf558ff92bdf9613201a1dc2	4231722	validated
e824e07e-86cd-43eb-8f36-c60f36194f3c	e824e07e-86cd-43eb-8f36-c60f36194f3c/bae79640-8273-42a2-913e-3d29e00ccc4f.rna_seq.augmented_star_gene_counts.tsv	6567d9cc847c7cf2e6109e47d0ef4b70	4218935	validated
e8da0b02-8b75-4a85-b91a-6f8d1582a95c	e8da0b02-8b75-4a85-b91a-6f8d1582a95c/af649713-fb41-496a-a94b-3691d202c1c8.rna_seq.augmented_star_gene_counts.tsv	8c8ac3b98a35074a79bf21232c5d57b4	4218734	validated
ea47f0f6-aad1-4149-afb6-2026f64935f5	ea47f0f6-aad1-4149-afb6-2026f64935f5/dd20e202-a63c-4281-85c7-f16096212a91.rna_seq.augmented_star_gene_counts.tsv	80fe4f8352e37b4b8f763060df073772	4252613	validated
ece9f585-2710-4e10-b292-c5fbf588eda9	ece9f585-2710-4e10-b292-c5fbf588eda9/79e12f4d-94d7-45f8-b251-6b0fcbb6b885.rna_seq.augmented_star_gene_counts.tsv	0439fc52e9a319d25dc61451101f655b	4229944	validated
edfdd711-4764-43a7-9948-4320dc17b2b1	edfdd711-4764-43a7-9948-4320dc17b2b1/7a7440bf-1ca1-4c6b-80f8-7151a38e5d18.rna_seq.augmented_star_gene_counts.tsv	f162e413b4faf2d30348c355707d16e0	4249016	validated
f0890456-1013-4e8a-9132-f05e2a1be5f2	f0890456-1013-4e8a-9132-f05e2a1be5f2/00d461ae-a1d8-42f2-abd8-5e159363d857.rna_seq.augmented_star_gene_counts.tsv	d15fe4f1d7744375a26bac23ce1a5c56	4236555	validated
f2d6b758-501e-447a-a3d0-f899e532ac84	f2d6b758-501e-447a-a3d0-f899e532ac84/430458f1-86d8-4ec8-a8fe-6a58ac832bdd.rna_seq.augmented_star_gene_counts.tsv	df0dd387c7cc0c8894c084cc850ad780	4267420	validated
f2dbb2df-c98b-42d1-9fad-9708bc42fa03	f2dbb2df-c98b-42d1-9fad-9708bc42fa03/b5cadc0c-3088-4f81-9561-902c8ca44c2d.rna_seq.augmented_star_gene_counts.tsv	f81aad9162561e324ef51a7a01317a4e	4239412	validated
f47927c5-e1e9-4152-9817-79aa6e64111a	f47927c5-e1e9-4152-9817-79aa6e64111a/58e4f0e6-3b0f-4370-8abf-0b4d533672c5.rna_seq.augmented_star_gene_counts.tsv	0fc88797118778552f82be2c848df862	4252751	validated
f6582ef5-5f6d-41d7-850a-614257c9e3b2	f6582ef5-5f6d-41d7-850a-614257c9e3b2/555b77b9-d686-4f0e-a099-25bd5715a5e9.rna_seq.augmented_star_gene_counts.tsv	5973bc51a6a328042482da09d2d9465d	4213848	validated
f73807f5-edf8-4a4d-8550-048d9c5413e5	f73807f5-edf8-4a4d-8550-048d9c5413e5/1890feb6-9f7f-4437-9828-198ff43e16b0.rna_seq.augmented_star_gene_counts.tsv	4f063c01a122b4e335a57a03f8a93c05	4247285	validated
f8670621-43a9-491c-81b7-8999ca9975a7	f8670621-43a9-491c-81b7-8999ca9975a7/9b4a912b-c42b-4a3a-8723-58b4dcb85949.rna_seq.augmented_star_gene_counts.tsv	7923c2b114babb1a7a4628121c3bb2ff	4257735	validated
f8d97584-0c4f-4bb1-b4a7-77d87aabc852	f8d97584-0c4f-4bb1-b4a7-77d87aabc852/268f14f5-e6f7-413a-90a6-20a205012246.rna_seq.augmented_star_gene_counts.tsv	5b34f264b48b5b934be5a50e1520121c	4232803	validated
fc732523-d387-4a1d-ab81-34e44e869bac	fc732523-d387-4a1d-ab81-34e44e869bac/f7beaa9b-98ae-40bd-aadc-e69688499170.rna_seq.augmented_star_gene_counts.tsv	794184967e8d5da2c087e6b4a9d96b57	4195970	validated
fd52d8a9-e044-4f17-861a-9780752b20ee	fd52d8a9-e044-4f17-861a-9780752b20ee/1084d48c-88e8-4d67-9049-d0e4cd7f9535.rna_seq.augmented_star_gene_counts.tsv	be9025f55d1bd23e3ac1aa39b5066e11	4240394	validated
fe20855f-d3ce-4e02-b2dd-3df15eab44bf	fe20855f-d3ce-4e02-b2dd-3df15eab44bf/564e41d6-f9a4-4a6b-bb97-f8e5423b84bd.rna_seq.augmented_star_gene_counts.tsv	aa92e0c44d12854b5d66c99265e33c77	4239776	validated
